src,src_pagerank,src_betweenness,src_closeness,src_triangle_count,dst,dst_pagerank,dst_betweenness,dst_closeness,weight
express,0.24669344142691796,0,0.7192982456140351,14,utils-merge,0.21557109946326455,0,0,0.04
connect,0.20243226253215382,0,0.6666666666666666,3,utils-merge,0.21557109946326455,0,0,0.25
express-session,0.15,0,0.8666666666666667,0,utils-merge,0.21557109946326455,0,0,0.1111111111111111
mime-types,0.42760102523598087,0,2,4,mime-db,0.7301934259069524,0,0,1
compressible,0.1766674732607887,0,2,0,mime-db,0.7301934259069524,0,0,1
mimos,0.15671052631578947,0,1.5,1,mime-db,0.7301934259069524,0,0,0.5
type-is,0.19777546446322536,0,1,1,media-typer,0.23404930486356432,0,0,0.5
send,0.20532100843501985,0,0.9375,11,statuses,0.28818835709597224,0,0,0.08333333333333333
http-errors,0.27798105725612343,0,1.5,4,statuses,0.28818835709597224,0,0,0.5
koa,0.15,0,0.7906976744186047,5,statuses,0.28818835709597224,0,0,0.043478260869565216
send,0.20532100843501985,0,0.9375,11,range-parser,0.17292457013636048,0,0,0.08333333333333333
express,0.24669344142691796,0,0.7192982456140351,14,range-parser,0.17292457013636048,0,0,0.04
on-finished,0.28060826579369447,0,2,2,ee-first,0.38851702592464027,0,0,1
send,0.20532100843501985,0,0.9375,11,ms,1.739728195145734,0,0,0.08333333333333333
serve-favicon,0.16105,0,1.25,1,ms,1.739728195145734,0,0,0.25
jsonwebtoken,0.15,0,0.20469798657718122,0,ms,1.739728195145734,0,0,0.3333333333333333
debug,1.7505026355736675,5,2,27,ms,1.739728195145734,0,0,1
mongoose,0.15,0,0.5283018867924528,2,ms,1.739728195145734,0,0,0.08333333333333333
less,0.203666875,0,0.34649122807017546,0,mime,0.2498738410620103,0,0,0.125
karma,0.15,0,0.2646370023419204,2,mime,0.2498738410620103,0,0,0.043478260869565216
send,0.20532100843501985,0,0.9375,11,mime,0.2498738410620103,0,0,0.08333333333333333
restify,0.15,0,0.4033149171270718,3,mime,0.2498738410620103,0,0,0.05
superagent,0.21375,0,0.625,1,mime,0.2498738410620103,0,0,0.09090909090909091
ecstatic,0.1659375,0,1.25,0,mime,0.2498738410620103,0,0,0.25
readable-stream,3.960821731751416,85,1.1666666666666667,40,inherits,3.928633139364615,0,0,0.16666666666666666
block-stream,0.2130891595277723,0,2,1,inherits,3.928633139364615,0,0,1
concat-stream,0.5630838993954351,9.2,0.6923076923076923,9,inherits,3.928633139364615,0,0,0.3333333333333333
glob,1.6996014110138375,15,0.6666666666666666,25,inherits,3.928633139364615,0,0,0.2
http-errors,0.27798105725612343,0,1.5,4,inherits,3.928633139364615,0,0,0.5
fstream,0.289999843593162,0,0.39473684210526316,9,inherits,3.928633139364615,0,0,0.25
tar,0.22273407125230427,0,0.32075471698113206,7,inherits,3.928633139364615,0,0,0.3333333333333333
stream-splicer,0.194015273556231,0,0.6666666666666666,2,inherits,3.928633139364615,0,0,0.5
module-deps,0.1554396064067249,0,0.7222222222222222,22,inherits,3.928633139364615,0,0,0.07142857142857142
browserify,0.30077823660714287,47,0.5288888888888889,49,inherits,3.928633139364615,0,0,0.02127659574468085
labeled-stream-splicer,0.1554396064067249,0,0.5294117647058824,3,inherits,3.928633139364615,0,0,0.3333333333333333
util,0.3979018967063305,1,2,3,inherits,3.928633139364615,0,0,1
duplexify,0.2149852401008805,0,0.611111111111111,2,inherits,3.928633139364615,0,0,0.3333333333333333
sha.js,0.3707813111360592,0,2,1,inherits,3.928633139364615,0,0,1
stream-browserify,0.16129721510237707,0,0.6666666666666666,4,inherits,3.928633139364615,0,0,0.5
elliptic,0.2394517116332784,0,1.25,4,inherits,3.928633139364615,0,0,0.25
browserify-sign,0.16370247880599975,0,0.6060606060606061,10,inherits,3.928633139364615,0,0,0.14285714285714285
browserify-des,0.19638236899503325,2,1,2,inherits,3.928633139364615,0,0,0.3333333333333333
browserify-aes,0.2299802372189,2.833333333333333,0.8888888888888888,7,inherits,3.928633139364615,0,0,0.2
stream-http,0.1554396064067249,0,1.25,2,inherits,3.928633139364615,0,0,0.25
create-hash,0.66208858585081,4.833333333333333,1.25,16,inherits,3.928633139364615,0,0,0.25
create-hmac,0.3512563789318281,2,0.75,7,inherits,3.928633139364615,0,0,0.5
crypto-browserify,0.16129721510237707,0,0.5490196078431373,11,inherits,3.928633139364615,0,0,0.1
des.js,0.20562154573311747,0,1.5,1,inherits,3.928633139364615,0,0,0.5
fstream-ignore,0.1695466090237093,0,0.4,2,inherits,3.928633139364615,0,0,0.3333333333333333
css,0.34858331597222214,4,0.8,1,inherits,3.928633139364615,0,0,0.25
npmconf,0.18284263392857145,0,0.7619047619047619,1,inherits,3.928633139364615,0,0,0.1111111111111111
chokidar,0.28256248619737745,9,0.24506578947368418,4,inherits,3.928633139364615,0,0,0.1111111111111111
cipher-base,0.38541201055362756,0,2,4,inherits,3.928633139364615,0,0,1
asn1.js,0.18359786822386676,0.3333333333333333,1.3333333333333333,0,inherits,3.928633139364615,0,0,0.3333333333333333
hash.js,0.20088348872207168,0,2,1,inherits,3.928633139364615,0,0,1
tape,0.15,0,0.49180327868852464,4,inherits,3.928633139364615,0,0,0.08333333333333333
hpack.js,0.18001923749999998,0,0.6875,4,inherits,3.928633139364615,0,0,0.25
http-browserify,0.15585760869565218,0,1.5,0,inherits,3.928633139364615,0,0,0.5
browser-sync-client,0.1547222222222222,0,1.5,0,fresh,0.2784481178416745,0,0,0.5
serve-favicon,0.16105,0,1.25,1,fresh,0.2784481178416745,0,0,0.25
send,0.20532100843501985,0,0.9375,11,fresh,0.2784481178416745,0,0,0.08333333333333333
express,0.24669344142691796,0,0.7192982456140351,14,fresh,0.2784481178416745,0,0,0.04
koa,0.15,0,0.7906976744186047,5,fresh,0.2784481178416745,0,0,0.043478260869565216
browser-sync-client,0.1547222222222222,0,1.5,0,etag,0.2729046395808049,0,0,0.5
serve-favicon,0.16105,0,1.25,1,etag,0.2729046395808049,0,0,0.25
send,0.20532100843501985,0,0.9375,11,etag,0.2729046395808049,0,0,0.08333333333333333
express,0.24669344142691796,0,0.7192982456140351,14,etag,0.2729046395808049,0,0,0.04
serve-index,0.1547222222222222,0,0.7647058823529411,1,escape-html,0.28698498643905695,0,0,0.14285714285714285
koa,0.15,0,0.7906976744186047,5,escape-html,0.28698498643905695,0,0,0.043478260869565216
finalhandler,0.2014044327965979,0,0.875,4,escape-html,0.28698498643905695,0,0,0.25
express,0.24669344142691796,0,0.7192982456140351,14,escape-html,0.28698498643905695,0,0,0.04
send,0.20532100843501985,0,0.9375,11,escape-html,0.28698498643905695,0,0,0.08333333333333333
serve-static,0.16565979923073743,0,0.5483870967741935,5,escape-html,0.28698498643905695,0,0,0.3333333333333333
send,0.20532100843501985,0,0.9375,11,destroy,0.17008047138871485,0,0,0.08333333333333333
koa,0.15,0,0.7906976744186047,5,destroy,0.17008047138871485,0,0,0.043478260869565216
sequelize,0.15,0,0.8695652173913044,2,depd,0.30674037425773726,0,0,0.0625
express-session,0.15,0,0.8666666666666667,0,depd,0.30674037425773726,0,0,0.1111111111111111
cookies,0.16064347826086955,0,1.5,0,depd,0.30674037425773726,0,0,0.5
morgan,0.15,0,0.8888888888888888,0,depd,0.30674037425773726,0,0,0.2
body-parser,0.21074628555253624,0,0.7037037037037037,7,depd,0.30674037425773726,0,0,0.1
express,0.24669344142691796,0,0.7192982456140351,14,depd,0.30674037425773726,0,0,0.04
send,0.20532100843501985,0,0.9375,11,depd,0.30674037425773726,0,0,0.08333333333333333
serve-index,0.1547222222222222,0,0.7647058823529411,1,parseurl,0.40612851485500384,0,0,0.14285714285714285
serve-favicon,0.16105,0,1.25,1,parseurl,0.40612851485500384,0,0,0.25
express,0.24669344142691796,0,0.7192982456140351,14,parseurl,0.40612851485500384,0,0,0.04
connect,0.20243226253215382,0,0.6666666666666666,3,parseurl,0.40612851485500384,0,0,0.25
method-override,0.15255,0,1,1,parseurl,0.40612851485500384,0,0,0.25
tiny-lr,0.182416875,0,0.49019607843137253,2,parseurl,0.40612851485500384,0,0,0.16666666666666666
koa,0.15,0,0.7906976744186047,5,parseurl,0.40612851485500384,0,0,0.043478260869565216
sails,0.15,0,0.2925824175824176,37,parseurl,0.40612851485500384,0,0,0.02
serve-static,0.16565979923073743,0,0.5483870967741935,5,parseurl,0.40612851485500384,0,0,0.3333333333333333
mini-lr,0.17124999999999999,0,0.49019607843137253,3,parseurl,0.40612851485500384,0,0,0.16666666666666666
express-session,0.15,0,0.8666666666666667,0,parseurl,0.40612851485500384,0,0,0.1111111111111111
request,0.39340198363308027,0,0.46258503401360546,7,qs,0.4221965363125279,0,0,0.047619047619047616
express,0.24669344142691796,0,0.7192982456140351,14,qs,0.4221965363125279,0,0,0.04
superagent,0.21375,0,0.625,1,qs,0.4221965363125279,0,0,0.09090909090909091
tiny-lr,0.182416875,0,0.49019607843137253,2,qs,0.4221965363125279,0,0,0.16666666666666666
body-parser,0.21074628555253624,0,0.7037037037037037,7,qs,0.4221965363125279,0,0,0.1
union,0.1659375,0,2,0,qs,0.4221965363125279,0,0,1
nock,0.15,0,0.7777777777777777,0,qs,0.4221965363125279,0,0,0.125
restify,0.15,0,0.4033149171270718,3,qs,0.4221965363125279,0,0,0.05
mini-lr,0.17124999999999999,0,0.49019607843137253,3,qs,0.4221965363125279,0,0,0.16666666666666666
proxy-addr,0.1583875770085152,0,1.5,0,ipaddr.js,0.21730945269531246,0,0,0.5
proxy-addr,0.1583875770085152,0,1.5,0,forwarded,0.21730945269531246,0,0,0.5
doctrine,0.153984375,0,1.5,1,isarray,1.4821715804367206,0,0,0.5
falafel,0.2700896791294643,0,1.25,0,isarray,1.4821715804367206,0,0,0.25
isobject,0.22194591624904658,0,2,0,isarray,1.4821715804367206,0,0,1
buffer,0.16129721510237707,0,1.3333333333333333,1,isarray,1.4821715804367206,0,0,0.3333333333333333
socket.io-parser,0.26480063185687097,4.5,0.8181818181818181,6,isarray,1.4821715804367206,0,0,0.2
has-binary,0.2174282092651356,0.5,2,1,isarray,1.4821715804367206,0,0,1
readable-stream,3.960821731751416,85,1.1666666666666667,40,isarray,1.4821715804367206,0,0,0.16666666666666666
path-to-regexp,0.1583875770085152,0,2,0,isarray,1.4821715804367206,0,0,1
browserify,0.30077823660714287,47,0.5288888888888889,49,isarray,1.4821715804367206,0,0,0.02127659574468085
labeled-stream-splicer,0.1554396064067249,0,0.5294117647058824,3,isarray,1.4821715804367206,0,0,0.3333333333333333
express,0.24669344142691796,0,0.7192982456140351,14,methods,0.27107149746306064,0,0,0.04
superagent,0.21375,0,0.625,1,methods,0.27107149746306064,0,0,0.09090909090909091
method-override,0.15255,0,1,1,methods,0.27107149746306064,0,0,0.25
supertest,0.15,0,0.40625,1,methods,0.27107149746306064,0,0,0.5
express,0.24669344142691796,0,0.7192982456140351,14,merge-descriptors,0.2180650145085152,0,0,0.04
broadway,0.21062625000000001,3,0.8571428571428571,0,merge-descriptors,0.2180650145085152,0,0,0.3333333333333333
finalhandler,0.2014044327965979,0,0.875,4,unpipe,0.26295268024206914,0,0,0.25
npm,0.22980133928571428,0,0.4296482412060302,48,unpipe,0.26295268024206914,0,0,0.02
raw-body,0.23382440919384057,0,1.3333333333333333,2,unpipe,0.26295268024206914,0,0,0.3333333333333333
express-session,0.15,0,0.8666666666666667,0,cookie-signature,0.23630424367518185,0,0,0.1111111111111111
express,0.24669344142691796,0,0.7192982456140351,14,cookie-signature,0.23630424367518185,0,0,0.04
cookie-parser,0.15,0,1.5,0,cookie-signature,0.23630424367518185,0,0,0.5
express,0.24669344142691796,0,0.7192982456140351,14,cookie,0.23630424367518185,0,0,0.04
cookie-parser,0.15,0,1.5,0,cookie,0.23630424367518185,0,0,0.5
express-session,0.15,0,0.8666666666666667,0,cookie,0.23630424367518185,0,0,0.1111111111111111
koa,0.15,0,0.7906976744186047,5,content-type,0.18183796446322537,0,0,0.043478260869565216
body-parser,0.21074628555253624,0,0.7037037037037037,7,content-type,0.18183796446322537,0,0,0.1
express,0.24669344142691796,0,0.7192982456140351,14,content-type,0.18183796446322537,0,0,0.04
koa,0.15,0,0.7906976744186047,5,content-disposition,0.16393105526938476,0,0,0.043478260869565216
express,0.24669344142691796,0,0.7192982456140351,14,content-disposition,0.16393105526938476,0,0,0.04
express,0.24669344142691796,0,0.7192982456140351,14,array-flatten,0.1583875770085152,0,0,0.04
restify,0.15,0,0.4033149171270718,3,negotiator,0.25801494249577206,0,0,0.05
accepts,0.23918461994379206,0,1,2,negotiator,0.25801494249577206,0,0,0.5
spdx-correct,0.25227608800532886,0.5,2,0,spdx-license-ids,0.4715911915112283,0,0,1
spdx-expression-parse,0.25227608800532886,0.5,1.5,0,spdx-license-ids,0.4715911915112283,0,0,0.5
spdx-expression-parse,0.25227608800532886,0.5,1.5,0,spdx-exceptions,0.25719706383707613,0,0,0.5
dezalgo,0.2837699912593006,2,1.5,1,wrappy,1.3257808908789508,0,0,0.5
npm,0.22980133928571428,0,0.4296482412060302,48,wrappy,1.3257808908789508,0,0,0.02
once,1.0174077458731487,1,2,7,wrappy,1.3257808908789508,0,0,1
inflight,0.43893223987235236,0,1.5,2,wrappy,1.3257808908789508,0,0,0.5
readdir-scoped-modules,0.19874129955357142,0,0.875,9,graceful-fs,1.3346645469790341,0,0,0.25
write-file-atomic,0.1724588612488977,0,1.3333333333333333,3,graceful-fs,1.3346645469790341,0,0,0.3333333333333333
fstream,0.289999843593162,0,0.39473684210526316,9,graceful-fs,1.3346645469790341,0,0,0.25
sha,0.15390662276785713,0,0.6428571428571428,1,graceful-fs,1.3346645469790341,0,0,0.5
read-json-sync,0.1957817138671875,0,2,1,graceful-fs,1.3346645469790341,0,0,1
flat-cache,0.215443359375,0,0.34444444444444444,1,graceful-fs,1.3346645469790341,0,0,0.25
enhanced-resolve,0.1585,0,0.48275862068965514,2,graceful-fs,1.3346645469790341,0,0,0.25
safefs,0.2169227356770833,0,1.5,1,graceful-fs,1.3346645469790341,0,0,0.5
fobject,0.1661736111111111,0,1.3333333333333333,2,graceful-fs,1.3346645469790341,0,0,0.3333333333333333
npm-registry-client,0.15390662276785713,0,0.36241610738255037,11,graceful-fs,1.3346645469790341,0,0,0.07692307692307693
read-cmd-shim,0.15390662276785713,0,2,0,graceful-fs,1.3346645469790341,0,0,1
read-installed,0.15390662276785713,0,0.3734939759036145,8,graceful-fs,1.3346645469790341,0,0,0.14285714285714285
read-package-json,0.2153117934151786,0,0.4363636363636364,5,graceful-fs,1.3346645469790341,0,0,0.25
readdirp,0.1766864570297523,0,0.5652173913043479,0,graceful-fs,1.3346645469790341,0,0,0.3333333333333333
vinyl-fs,0.2226968472671534,9.566666666666666,0.3722943722943723,16,graceful-fs,1.3346645469790341,0,0,0.058823529411764705
gulp-sourcemaps,0.1611341504741444,0,0.5142857142857143,4,graceful-fs,1.3346645469790341,0,0,0.2
node-gyp,0.15390662276785713,0,0.36024844720496896,14,graceful-fs,1.3346645469790341,0,0,0.07142857142857142
configstore,0.19643546626984126,0,0.7894736842105263,5,graceful-fs,1.3346645469790341,0,0,0.1111111111111111
karma,0.15,0,0.2646370023419204,2,graceful-fs,1.3346645469790341,0,0,0.043478260869565216
load-json-file,0.25658245912556005,1.5,0.7142857142857143,0,graceful-fs,1.3346645469790341,0,0,0.2
path-type,0.2201786088533278,1.5,1,0,graceful-fs,1.3346645469790341,0,0,0.3333333333333333
watchpack,0.1585,0,0.20134228187919462,1,graceful-fs,1.3346645469790341,0,0,0.3333333333333333
less,0.203666875,0,0.34649122807017546,0,graceful-fs,1.3346645469790341,0,0,0.125
fs-extra,0.3049710391690341,0,0.4054054054054054,4,graceful-fs,1.3346645469790341,0,0,0.2
vinyl-file,0.2101996332226801,3,0.4444444444444444,3,graceful-fs,1.3346645469790341,0,0,0.16666666666666666
dezalgo,0.2837699912593006,2,1.5,1,asap,0.5284791007561384,0,0,0.5
promise,0.30343122005208334,0,2,0,asap,0.5284791007561384,0,0,1
readdir-scoped-modules,0.19874129955357142,0,0.875,9,debuglog,0.24097382570870537,0,0,0.25
npm,0.22980133928571428,0,0.4296482412060302,48,debuglog,0.24097382570870537,0,0,0.02
read-package-tree,0.15390662276785713,0,0.3625,7,debuglog,0.24097382570870537,0,0,0.2
read-installed,0.15390662276785713,0,0.3734939759036145,8,debuglog,0.24097382570870537,0,0,0.14285714285714285
npm,0.22980133928571428,0,0.4296482412060302,48,lodash.restparam,0.15390662276785713,0,0,0.02
npm,0.22980133928571428,0,0.4296482412060302,48,lodash._getnative,0.28467443005952386,0,0,0.02
lodash._createcache,0.15390662276785713,0,2,1,lodash._getnative,0.28467443005952386,0,0,1
npm,0.22980133928571428,0,0.4296482412060302,48,lodash._cacheindexof,0.15390662276785713,0,0,0.02
npm,0.22980133928571428,0,0.4296482412060302,48,lodash._bindcallback,0.15390662276785713,0,0,0.02
npm,0.22980133928571428,0,0.4296482412060302,48,lodash._baseindexof,0.15390662276785713,0,0,0.02
write-file-atomic,0.1724588612488977,0,1.3333333333333333,3,imurmurhash,0.4454069779862948,0,0,0.3333333333333333
npm,0.22980133928571428,0,0.4296482412060302,48,imurmurhash,0.4454069779862948,0,0,0.02
eslint,0.15,0,0.4568345323741007,8,imurmurhash,0.4454069779862948,0,0,0.03125
unique-slug,0.2807678072916666,1,2,0,imurmurhash,0.4454069779862948,0,0,1
npm,0.22980133928571428,0,0.4296482412060302,48,ansi-regex,1.4242545968537987,0,0,0.02
has-ansi,0.5239775414903539,0,2,0,ansi-regex,1.4242545968537987,0,0,1
strip-ansi,0.9245833280384774,2,2,9,ansi-regex,1.4242545968537987,0,0,1
cli-color,0.173375,0,0.75,7,ansi-regex,1.4242545968537987,0,0,0.16666666666666666
yosay,0.15455357142857143,0,0.6451612903225806,7,ansi-regex,1.4242545968537987,0,0,0.1111111111111111
npm,0.22980133928571428,0,0.4296482412060302,48,slide,0.23151014421511806,0,0,0.02
read-installed,0.15390662276785713,0,0.3734939759036145,8,slide,0.23151014421511806,0,0,0.14285714285714285
write-file-atomic,0.1724588612488977,0,1.3333333333333333,3,slide,0.23151014421511806,0,0,0.3333333333333333
npm-registry-client,0.15390662276785713,0,0.36241610738255037,11,slide,0.23151014421511806,0,0,0.07692307692307693
which,0.3991779456004562,3,0.5384615384615384,1,isexe,0.31965062688019386,0,0,0.5
global-prefix,0.2537023381864108,0,2,1,is-windows,0.6196190917668907,0,0,1
global-modules,0.24400550161508414,1,1.5,1,is-windows,0.6196190917668907,0,0,0.5
is-absolute,0.35364449611516746,0,0.7142857142857143,0,is-windows,0.6196190917668907,0,0,0.5
validate-npm-package-name,0.17047711662946427,0,2,0,builtins,0.29490554913504463,0,0,1
npm,0.22980133928571428,0,0.4296482412060302,48,umask,0.15390662276785713,0,0,0.02
npmconf,0.18284263392857145,0,0.7619047619047619,1,uid-number,0.1907217027737093,0,0,0.1111111111111111
tar-pack,0.18398269251133312,0,0.5185185185185185,5,uid-number,0.1907217027737093,0,0,0.125
npm,0.22980133928571428,0,0.4296482412060302,48,uid-number,0.1907217027737093,0,0,0.02
npm,0.22980133928571428,0,0.4296482412060302,48,text-table,0.20762635356326897,0,0,0.02
